id,name,state,state_abbr,state_fips,county_fips,totpop,popdensity,sqmi,poverty,diversity,bachelor
1891,Buncombe County,North Carolina,NC,37,021,269452,408,660,0.1093,43.7,0.2635
1892,Burke County,North Carolina,NC,37,023,87570,170,514,0.1633,46.2,0.1166
1893,Cabarrus County,North Carolina,NC,37,025,225804,621,364,0.0937,67,0.2228
1894,Caldwell County,North Carolina,NC,37,027,80652,170,475,0.1383,35.4,0.1183
1895,Camden County,North Carolina,NC,37,029,10355,43,241,0.0601,38.6,0.1272
1896,Carteret County,North Carolina,NC,37,031,67686,132,514,0.1017,32.3,0.1853
1897,Caswell County,North Carolina,NC,37,033,22736,53,429,0.1744,55.9,0.1219
1898,Catawba County,North Carolina,NC,37,035,160610,386,416,0.1254,55.1,0.1676
1899,Chatham County,North Carolina,NC,37,037,76285,108,709,0.105,59.5,0.2375
1900,Cherokee County,North Carolina,NC,37,039,28774,62,467,0.1521,25.5,0.119
1901,Chowan County,North Carolina,NC,37,041,13708,79,173,0.1952,56.2,0.1475
1902,Clay County,North Carolina,NC,37,043,11089,50,221,0.1881,23,0.153
1903,Cleveland County,North Carolina,NC,37,045,99519,213,468,0.1834,49.4,0.1118
1904,Columbus County,North Carolina,NC,37,047,50623,53,955,0.2139,59.9,0.1021
1905,Craven County,North Carolina,NC,37,049,100720,140,720,0.1358,58.2,0.1746
1906,Cumberland County,North Carolina,NC,37,051,334728,508,658,0.1714,73.4,0.1812
1907,Currituck County,North Carolina,NC,37,053,28100,108,261,0.0828,33.7,0.1947
1908,Dare County,North Carolina,NC,37,055,36915,96,386,0.0601,32.8,0.2366
1909,Davidson County,North Carolina,NC,37,057,168930,298,568,0.1395,47.6,0.1456
1910,Davie County,North Carolina,NC,37,059,42712,160,267,0.1028,41.3,0.1622
1911,Duplin County,North Carolina,NC,37,061,48715,59,820,0.1575,76,0.0904
1912,Durham County,North Carolina,NC,37,063,324833,1091,298,0.1119,76.7,0.2682
1913,Edgecombe County,North Carolina,NC,37,065,48900,97,507,0.2224,60.2,0.1045
1914,Forsyth County,North Carolina,NC,37,067,382590,928,412,0.1457,70.8,0.2293
1915,Franklin County,North Carolina,NC,37,069,68573,139,495,0.1113,62.4,0.1688
1916,Gaston County,North Carolina,NC,37,071,227943,627,364,0.1347,57.8,0.1614
1917,Gates County,North Carolina,NC,37,073,10478,31,342,0.1459,52,0.0868
1918,Graham County,North Carolina,NC,37,075,8030,27,302,0.1467,29.9,0.0889
1919,Granville County,North Carolina,NC,37,077,60992,114,538,0.1304,66,0.1688
1920,Greene County,North Carolina,NC,37,079,20451,77,267,0.2059,71.7,0.096
1921,Guilford County,North Carolina,NC,37,081,541299,823,658,0.1393,70.7,0.248
1922,Halifax County,North Carolina,NC,37,083,48622,67,730,0.2735,60.5,0.1076
1923,Harnett County,North Carolina,NC,37,085,133568,222,601,0.1486,67.8,0.1601
1924,Haywood County,North Carolina,NC,37,087,62089,112,555,0.1277,25,0.1664
1925,Henderson County,North Carolina,NC,37,089,116281,310,375,0.1048,49.1,0.2207
1926,Hertford County,North Carolina,NC,37,091,21552,61,355,0.1918,61,0.101
1927,Hoke County,North Carolina,NC,37,093,52082,133,392,0.1924,78.5,0.1304
1928,Hyde County,North Carolina,NC,37,095,4589,7,685,0.2255,59,0.084
1929,Iredell County,North Carolina,NC,37,097,186693,313,597,0.0983,51.7,0.215
1930,Jackson County,North Carolina,NC,37,099,43109,87,495,0.1842,47.9,0.1755
1931,Johnston County,North Carolina,NC,37,101,215999,272,796,0.1239,66.7,0.1783
1932,Jones County,North Carolina,NC,37,103,9172,19,474,0.2188,55.2,0.1015
1933,Lee County,North Carolina,NC,37,105,63285,244,259,0.1457,72.1,0.1558
1934,Lenoir County,North Carolina,NC,37,107,55122,137,401,0.2242,65.3,0.1115
1935,Lincoln County,North Carolina,NC,37,109,86810,285,305,0.1163,39.3,0.1728
1936,McDowell County,North Carolina,NC,37,111,44578,100,445,0.1275,35.2,0.1315
1937,Macon County,North Carolina,NC,37,113,37014,71,520,0.1729,38.2,0.1739
1938,Madison County,North Carolina,NC,37,115,21193,47,451,0.1618,22.7,0.1858
1939,Martin County,North Carolina,NC,37,117,22031,48,457,0.1998,59.3,0.1172
1940,Mecklenburg County,North Carolina,NC,37,119,1115482,2043,546,0.0981,76.3,0.3172
1941,Mitchell County,North Carolina,NC,37,121,14903,67,222,0.1488,24,0.1527
1942,Montgomery County,North Carolina,NC,37,123,25751,51,502,0.1493,65.2,0.1177
1943,Moore County,North Carolina,NC,37,125,99727,141,706,0.0994,47.5,0.2477
1944,Nash County,North Carolina,NC,37,127,94970,175,543,0.1545,65.5,0.156
1945,New Hanover County,North Carolina,NC,37,129,225702,1131,200,0.1369,49.5,0.2838
1946,Northampton County,North Carolina,NC,37,131,17471,32,551,0.2352,55.6,0.0954
1947,Onslow County,North Carolina,NC,37,133,204576,267,765,0.1278,63.4,0.1732
1948,Orange County,North Carolina,NC,37,135,148696,371,401,0.1252,62.3,0.2676
1949,Pamlico County,North Carolina,NC,37,137,12276,36,341,0.1537,45.6,0.1272
1950,Pasquotank County,North Carolina,NC,37,139,40568,178,227,0.1457,62.1,0.1471
1951,Pender County,North Carolina,NC,37,141,60203,69,877,0.1266,50.4,0.1921
1952,Perquimans County,North Carolina,NC,37,143,13005,53,247,0.1392,46,0.1432
1953,Person County,North Carolina,NC,37,145,39097,97,404,0.1818,56.1,0.1245
1954,Pitt County,North Carolina,NC,37,147,170243,260,655,0.2044,65.7,0.2184
1955,Polk County,North Carolina,NC,37,149,19328,81,238,0.1006,31,0.1999
1956,Randolph County,North Carolina,NC,37,151,144171,183,790,0.1469,53.5,0.1249
1957,Richmond County,North Carolina,NC,37,153,42946,90,480,0.2478,65,0.1151
1958,Robeson County,North Carolina,NC,37,155,116530,123,949,0.2673,77.5,0.104
1959,Rockingham County,North Carolina,NC,37,157,91096,159,573,0.1789,51.9,0.114
1960,Rowan County,North Carolina,NC,37,159,146875,280,524,0.1603,58.5,0.1437
1961,Rutherford County,North Carolina,NC,37,161,64444,114,567,0.1722,38.8,0.1334
1962,Sampson County,North Carolina,NC,37,163,59036,62,948,0.1873,75.9,0.1075
1963,Scotland County,North Carolina,NC,37,165,34174,107,321,0.2434,68.4,0.1091
1964,Stanly County,North Carolina,NC,37,167,62504,154,405,0.1306,43.1,0.1362
1965,Stokes County,North Carolina,NC,37,169,44520,98,456,0.142,24.6,0.1166
1966,Surry County,North Carolina,NC,37,171,71359,133,537,0.1748,45.2,0.1346
1967,Swain County,North Carolina,NC,37,173,14117,26,540,0.1606,57.6,0.1297
1968,Transylvania County,North Carolina,NC,37,175,32986,87,380,0.1298,30.8,0.21
1969,Tyrrell County,North Carolina,NC,37,177,3245,8,392,0.1661,63.8,0.0865
1970,Union County,North Carolina,NC,37,179,238267,373,640,0.0705,60.9,0.2588
1971,Vance County,North Carolina,NC,37,181,42578,159,269,0.1825,65.9,0.1136
1972,Wake County,North Carolina,NC,37,183,1129410,1318,857,0.0785,68.5,0.3444
1973,Warren County,North Carolina,NC,37,185,18642,42,444,0.1856,63.7,0.1278
1974,Washington County,North Carolina,NC,37,187,11003,29,375,0.2671,58.4,0.0917
1975,Watauga County,North Carolina,NC,37,189,54086,173,313,0.2348,38,0.2567
1976,Wayne County,North Carolina,NC,37,191,117333,210,558,0.164,70.2,0.1423
1977,Wilkes County,North Carolina,NC,37,193,65969,87,756,0.163,34.9,0.1258
1978,Wilson County,North Carolina,NC,37,195,78784,211,373,0.1846,70,0.153
1979,Yadkin County,North Carolina,NC,37,197,37214,110,338,0.1308,45.4,0.0986
1980,Yancey County,North Carolina,NC,37,199,18470,59,313,0.152,25.6,0.1253
1981,Adams County,North Dakota,ND,38,001,2200,2,989,0.1792,17.8,0.1493
1982,Barnes County,North Dakota,ND,38,003,10853,7,1513,0.1045,18.1,0.2073
1983,Benson County,North Dakota,ND,38,005,5964,4,1439,0.2701,54.3,0.1282
1984,Billings County,North Dakota,ND,38,007,945,1,1153,0.0918,11,0.1744
1985,Bottineau County,North Dakota,ND,38,009,6379,4,1698,0.0874,22.6,0.1994
1986,Bowman County,North Dakota,ND,38,011,2993,3,1167,0.0916,20.7,0.1958
1987,Burke County,North Dakota,ND,38,013,2201,2,1129,0.052,15.5,0.1892
1988,Burleigh County,North Dakota,ND,38,015,98458,59,1668,0.0901,30.2,0.2599
1989,Cass County,North Dakota,ND,38,017,184525,104,1768,0.1098,37.1,0.2839
1990,Cavalier County,North Dakota,ND,38,019,3704,3,1510,0.1243,13.2,0.1623
1991,Dickey County,North Dakota,ND,38,021,4999,4,1142,0.0781,21.4,0.2146
1992,Divide County,North Dakota,ND,38,023,2195,2,1295,0.0768,17.1,0.1638
1993,Dunn County,North Dakota,ND,38,025,4095,2,2082,0.0528,38.4,0.1658
1994,Eddy County,North Dakota,ND,38,027,2347,4,644,0.113,24.9,0.184
1995,Emmons County,North Dakota,ND,38,029,3301,2,1555,0.1208,9.6,0.1556
1996,Foster County,North Dakota,ND,38,031,3397,5,647,0.0975,14.7,0.2144
1997,Golden Valley County,North Dakota,ND,38,033,1736,2,1002,0.0556,18.4,0.2251
1998,Grand Forks County,North Dakota,ND,38,035,73170,51,1439,0.1553,39.4,0.2293
1999,Grant County,North Dakota,ND,38,037,2301,1,1666,0.125,12.8,0.1328
2000,Griggs County,North Dakota,ND,38,039,2306,3,717,0.082,10.7,0.1975
2001,Hettinger County,North Dakota,ND,38,041,2489,2,1134,0.1292,15.2,0.0992
2002,Kidder County,North Dakota,ND,38,043,2394,2,1433,0.1017,14.1,0.1496
2003,LaMoure County,North Dakota,ND,38,045,4093,4,1151,0.1198,12.4,0.185
2004,Logan County,North Dakota,ND,38,047,1876,2,1011,0.0972,14.2,0.1604
2005,McHenry County,North Dakota,ND,38,049,5345,3,1912,0.1086,14.4,0.182
2006,McIntosh County,North Dakota,ND,38,051,2530,3,995,0.1324,15.2,0.1044
2007,McKenzie County,North Dakota,ND,38,053,14704,5,2861,0.0962,56.4,0.2014
2008,McLean County,North Dakota,ND,38,055,9771,4,2328,0.0931,28,0.1663
2009,Mercer County,North Dakota,ND,38,057,8350,8,1113,0.0877,21.5,0.1548
2010,Morton County,North Dakota,ND,38,059,33291,17,1945,0.078,29.5,0.204
2011,Mountrail County,North Dakota,ND,38,061,9809,5,1941,0.1011,63.9,0.1557
2012,Nelson County,North Dakota,ND,38,063,3015,3,1009,0.1085,14.4,0.1975
2013,Oliver County,North Dakota,ND,38,065,1877,3,731,0.0713,15.6,0.1618
2014,Pembina County,North Dakota,ND,38,067,6844,6,1121,0.0782,25.1,0.1691
2015,Pierce County,North Dakota,ND,38,069,3990,4,1082,0.1323,20.5,0.1602
2016,Ramsey County,North Dakota,ND,38,071,11605,9,1301,0.152,36.1,0.1931
2017,Ransom County,North Dakota,ND,38,073,5703,7,864,0.0768,15,0.1606
2018,Renville County,North Dakota,ND,38,075,2282,3,893,0.0468,13.7,0.1672
2019,Richland County,North Dakota,ND,38,077,16529,11,1445,0.1431,25.1,0.1627
2020,Rolette County,North Dakota,ND,38,079,12187,13,940,0.2507,39.7,0.1464
2021,Sargent County,North Dakota,ND,38,081,3862,5,867,0.0558,18.1,0.1553
2022,Sheridan County,North Dakota,ND,38,083,1265,1,1006,0.0769,13.1,0.1309
2023,Sioux County,North Dakota,ND,38,085,3898,4,1128,0.3318,28.1,0.1227
2024,Slope County,North Dakota,ND,38,087,706,1,1220,0.0564,10,0.2061
2025,Stark County,North Dakota,ND,38,089,33646,25,1340,0.119,35.4,0.1694
2026,Steele County,North Dakota,ND,38,091,1798,3,715,0.0992,11.3,0.2746
2027,Stutsman County,North Dakota,ND,38,093,21593,9,2298,0.1472,21.6,0.1894
2028,Towner County,North Dakota,ND,38,095,2162,2,1042,0.1653,18.7,0.1388
2029,Traill County,North Dakota,ND,38,097,7997,9,862,0.0958,21.1,0.2144
2030,Walsh County,North Dakota,ND,38,099,10563,8,1294,0.1147,42.6,0.1375
2031,Ward County,North Dakota,ND,38,101,69919,34,2056,0.11,41.9,0.2169
2032,Wells County,North Dakota,ND,38,103,3982,3,1290,0.104,11.3,0.1999
2033,Williams County,North Dakota,ND,38,105,40950,19,2148,0.0809,50.1,0.1886
2034,Adams County,Ohio,OH,39,001,27477,47,586,0.1869,10.2,0.0947
2035,Allen County,Ohio,OH,39,003,102206,251,407,0.1335,40.2,0.1288
2036,Ashland County,Ohio,OH,39,005,52447,123,427,0.1082,15.1,0.1487
2037,Ashtabula County,Ohio,OH,39,007,97574,138,709,0.1803,30.1,0.1084
2038,Athens County,Ohio,OH,39,009,62431,123,508,0.2503,27.4,0.1545
2039,Auglaize County,Ohio,OH,39,011,46422,116,402,0.073,13.8,0.1306
2040,Belmont County,Ohio,OH,39,013,66497,123,541,0.1175,18.6,0.1207
2041,Brown County,Ohio,OH,39,015,43676,89,493,0.1681,13.3,0.1152
2042,Butler County,Ohio,OH,39,017,390357,830,470,0.1084,48,0.2161
2043,Carroll County,Ohio,OH,39,019,26721,67,399,0.1277,12.7,0.0912
2044,Champaign County,Ohio,OH,39,021,38714,90,430,0.0996,18.4,0.1186
2045,Clark County,Ohio,OH,39,023,136001,338,403,0.1494,37.7,0.1283
2046,Clermont County,Ohio,OH,39,025,208601,453,460,0.0922,22.2,0.2065
2047,Clinton County,Ohio,OH,39,027,42018,102,412,0.1359,19.3,0.1334
2048,Columbiana County,Ohio,OH,39,029,101877,191,535,0.1314,17.8,0.1122
2049,Coshocton County,Ohio,OH,39,031,36612,65,568,0.1726,12.2,0.0999
2050,Crawford County,Ohio,OH,39,033,42025,104,403,0.143,14,0.1032
2051,Cuyahoga County,Ohio,OH,39,035,1264817,2755,459,0.167,62.7,0.2108
2052,Darke County,Ohio,OH,39,037,51881,87,600,0.1305,12.9,0.1135
2053,Defiance County,Ohio,OH,39,039,38286,92,414,0.0928,37,0.132
2054,Delaware County,Ohio,OH,39,041,214124,468,457,0.0513,37.9,0.3683
2055,Erie County,Ohio,OH,39,043,75622,297,255,0.127,37.2,0.162
2056,Fairfield County,Ohio,OH,39,045,158921,313,509,0.0837,34.5,0.1978
2057,Fayette County,Ohio,OH,39,047,28951,71,407,0.1569,20.2,0.1142
2058,Franklin County,Ohio,OH,39,049,1323807,2435,544,0.1278,63.2,0.277
2059,Fulton County,Ohio,OH,39,051,42713,105,407,0.0821,33.5,0.1369
2060,Gallia County,Ohio,OH,39,053,29220,62,471,0.1669,16,0.1122
2061,Geauga County,Ohio,OH,39,055,95397,234,408,0.0652,15.6,0.2668
2062,Greene County,Ohio,OH,39,057,167966,404,416,0.1094,37,0.2238
2063,Guernsey County,Ohio,OH,39,059,38438,73,528,0.1683,15.1,0.1012
2064,Hamilton County,Ohio,OH,39,061,830639,2013,413,0.1433,57.6,0.2494
2065,Hancock County,Ohio,OH,39,063,74920,140,534,0.1048,29.5,0.1809
2066,Hardin County,Ohio,OH,39,065,30696,65,471,0.161,17.2,0.1158
2067,Harrison County,Ohio,OH,39,067,14483,35,411,0.1611,15.5,0.0849
2068,Henry County,Ohio,OH,39,069,27662,66,420,0.0893,29.1,0.1227
2069,Highland County,Ohio,OH,39,071,43317,78,558,0.1597,13.9,0.0867
2070,Hocking County,Ohio,OH,39,073,28050,66,424,0.1416,11.9,0.1163
2071,Holmes County,Ohio,OH,39,075,44223,104,424,0.0924,7.3,0.0788
2072,Huron County,Ohio,OH,39,077,58565,118,496,0.1209,30.6,0.1085
2073,Jackson County,Ohio,OH,39,079,32653,78,422,0.1692,12,0.1057
2074,Jefferson County,Ohio,OH,39,081,65249,159,411,0.1737,26.5,0.1128
2075,Knox County,Ohio,OH,39,083,62721,118,530,0.1112,16.9,0.1692
2076,Lake County,Ohio,OH,39,085,232603,1008,231,0.073,33.7,0.193
2077,Lawrence County,Ohio,OH,39,087,58240,127,457,0.1887,15.3,0.1092
2078,Licking County,Ohio,OH,39,089,178519,260,687,0.0986,28.9,0.1935
2079,Logan County,Ohio,OH,39,091,46150,99,467,0.1048,20.9,0.1246
2080,Lorain County,Ohio,OH,39,093,312964,634,494,0.1363,48.6,0.1736
2081,Lucas County,Ohio,OH,39,095,431279,1253,344,0.1768,56.1,0.1807
2082,Madison County,Ohio,OH,39,097,43824,94,467,0.0934,28.9,0.1391
2083,Mahoning County,Ohio,OH,39,099,228614,538,425,0.1736,47.6,0.18
2084,Marion County,Ohio,OH,39,101,65359,162,404,0.1447,28.9,0.0883
2085,Medina County,Ohio,OH,39,103,182470,431,423,0.0628,20.7,0.2473
2086,Meigs County,Ohio,OH,39,105,22210,51,433,0.1993,10.2,0.0872
2087,Mercer County,Ohio,OH,39,107,42528,90,473,0.0596,15.5,0.1264
2088,Miami County,Ohio,OH,39,109,108774,266,410,0.0866,23,0.1606
2089,Monroe County,Ohio,OH,39,111,13385,29,457,0.1495,7.6,0.0874
2090,Montgomery County,Ohio,OH,39,113,537309,1157,464,0.1453,53.3,0.1861
2091,Morgan County,Ohio,OH,39,115,13802,33,422,0.1917,18.7,0.0727
2092,Morrow County,Ohio,OH,39,117,34950,86,407,0.086,14.5,0.1078
2093,Muskingum County,Ohio,OH,39,119,86410,129,673,0.1558,22,0.1129
2094,Noble County,Ohio,OH,39,121,14115,35,405,0.1508,19.2,0.065
2095,Ottawa County,Ohio,OH,39,123,40364,155,260,0.0844,23.3,0.165
2096,Paulding County,Ohio,OH,39,125,18806,45,419,0.0889,24.6,0.1256
2097,Perry County,Ohio,OH,39,127,35408,86,412,0.1601,10.9,0.0904
2098,Pickaway County,Ohio,OH,39,129,58539,116,507,0.1384,21.6,0.1356
2099,Pike County,Ohio,OH,39,131,27088,61,444,0.1912,12.7,0.0842
2100,Portage County,Ohio,OH,39,133,161791,321,504,0.1224,28.7,0.1946
2101,Preble County,Ohio,OH,39,135,40999,96,427,0.1037,12.2,0.1124
2102,Putnam County,Ohio,OH,39,137,34451,71,484,0.0705,23.9,0.1351
2103,Richland County,Ohio,OH,39,139,124936,250,500,0.1455,31.6,0.1351
2104,Ross County,Ohio,OH,39,141,77093,111,693,0.1587,23.9,0.1143
2105,Sandusky County,Ohio,OH,39,143,58896,143,411,0.1269,40,0.1216
2106,Scioto County,Ohio,OH,39,145,74008,120,616,0.2335,18.3,0.0997
2107,Seneca County,Ohio,OH,39,147,55069,100,553,0.1174,27.8,0.117
2108,Shelby County,Ohio,OH,39,149,48230,117,411,0.0976,18.6,0.1311
2109,Stark County,Ohio,OH,39,151,374853,646,581,0.1256,33.7,0.1615
2110,Summit County,Ohio,OH,39,153,540428,1286,420,0.1283,45.8,0.2266
2111,Trumbull County,Ohio,OH,39,155,201977,317,637,0.1585,30.8,0.139
2112,Tuscarawas County,Ohio,OH,39,157,93263,163,571,0.1327,23.2,0.1259
2113,Union County,Ohio,OH,39,159,62784,144,437,0.0484,30.1,0.2528
2114,Van Wert County,Ohio,OH,39,161,28931,71,410,0.1033,20.6,0.1129
2115,Vinton County,Ohio,OH,39,163,12800,31,415,0.1839,9.8,0.1099
2116,Warren County,Ohio,OH,39,165,242337,595,407,0.0495,36.1,0.292
2117,Washington County,Ohio,OH,39,167,59771,93,640,0.1402,14.8,0.1359
2118,Wayne County,Ohio,OH,39,169,116894,210,557,0.0988,19.3,0.1527
2119,Williams County,Ohio,OH,39,171,37102,88,423,0.1006,23.6,0.1036
2120,Wood County,Ohio,OH,39,173,132248,213,620,0.1355,33,0.2172
2121,Wyandot County,Ohio,OH,39,175,21900,54,408,0.0916,15.8,0.1279
2122,Adair County,Oklahoma,OK,40,001,19495,34,577,0.2511,67.9,0.0925
2123,Alfalfa County,Oklahoma,OK,40,003,5699,7,881,0.1164,36.4,0.1632
2124,Atoka County,Oklahoma,OK,40,005,14143,14,990,0.1774,55.3,0.1124
2125,Beaver County,Oklahoma,OK,40,007,5049,3,1818,0.0674,63.3,0.1845
2126,Beckham County,Oklahoma,OK,40,009,22410,25,904,0.1994,51.1,0.1218
2127,Blaine County,Oklahoma,OK,40,011,8735,9,939,0.1403,54.7,0.1267
2128,Bryan County,Oklahoma,OK,40,013,46067,49,944,0.1669,58.1,0.1512
2129,Caddo County,Oklahoma,OK,40,015,26945,21,1290,0.1656,67.7,0.1231
2130,Canadian County,Oklahoma,OK,40,017,154405,171,906,0.0691,55.8,0.2063
2131,Carter County,Oklahoma,OK,40,019,48003,58,834,0.1489,59.5,0.1333
2132,Cherokee County,Oklahoma,OK,40,021,47078,61,776,0.2015,70.6,0.1828
2133,Choctaw County,Oklahoma,OK,40,023,14204,18,800,0.2295,63.8,0.1011
2134,Cimarron County,Oklahoma,OK,40,025,2296,1,1841,0.1279,60.3,0.1999
2135,Cleveland County,Oklahoma,OK,40,027,295528,530,558,0.1208,59.8,0.2211
2136,Coal County,Oklahoma,OK,40,029,5266,10,521,0.2032,56.1,0.1133
2137,Comanche County,Oklahoma,OK,40,031,121125,112,1084,0.1581,71.5,0.1401
2138,Cotton County,Oklahoma,OK,40,033,5527,9,642,0.1789,47.9,0.0975
2139,Craig County,Oklahoma,OK,40,035,14107,19,763,0.1587,59.7,0.1102
2140,Creek County,Oklahoma,OK,40,037,71754,74,970,0.1461,49.5,0.1262
2141,Custer County,Oklahoma,OK,40,039,28513,29,1002,0.1827,64.4,0.174
2142,Delaware County,Oklahoma,OK,40,041,40397,51,792,0.1712,58.1,0.1329
2143,Dewey County,Oklahoma,OK,40,043,4484,4,1008,0.1291,34.8,0.1872
2144,Ellis County,Oklahoma,OK,40,045,3749,3,1232,0.1322,36.7,0.1656
2145,Garfield County,Oklahoma,OK,40,047,62846,59,1060,0.1286,60.1,0.1619
2146,Garvin County,Oklahoma,OK,40,049,25656,32,814,0.1413,53.9,0.1098
2147,Grady County,Oklahoma,OK,40,051,54795,50,1105,0.105,44.7,0.1592
2148,Grant County,Oklahoma,OK,40,053,4169,4,1003,0.122,28.1,0.1935
2149,Greer County,Oklahoma,OK,40,055,5491,9,644,0.1934,51.4,0.1082
2150,Harmon County,Oklahoma,OK,40,057,2488,5,539,0.1559,70.2,0.174
2151,Harper County,Oklahoma,OK,40,059,3272,3,1041,0.1371,61.5,0.1527
2152,Haskell County,Oklahoma,OK,40,061,11561,19,625,0.2242,54.1,0.1266
2153,Hughes County,Oklahoma,OK,40,063,13367,16,815,0.1842,62,0.0891
2154,Jackson County,Oklahoma,OK,40,065,24785,31,804,0.1326,69.9,0.1579
2155,Jefferson County,Oklahoma,OK,40,067,5337,7,774,0.2329,49.3,0.1231
2156,Johnston County,Oklahoma,OK,40,069,10272,16,658,0.1669,56.7,0.1349
2157,Kay County,Oklahoma,OK,40,071,43700,46,945,0.1477,53.7,0.1478
2158,Kingfisher County,Oklahoma,OK,40,073,15184,17,906,0.1205,57.7,0.1702
2159,Kiowa County,Oklahoma,OK,40,075,8509,8,1031,0.2307,51.9,0.1316
2160,Latimer County,Oklahoma,OK,40,077,9444,13,729,0.1747,57.3,0.1265
2161,Le Flore County,Oklahoma,OK,40,079,48129,30,1609,0.2006,57.6,0.101
2162,Lincoln County,Oklahoma,OK,40,081,33458,35,966,0.1414,40.3,0.1215
2163,Logan County,Oklahoma,OK,40,083,49555,66,749,0.1146,51.2,0.1968
2164,Love County,Oklahoma,OK,40,085,10146,19,532,0.154,62.1,0.1098
2165,McClain County,Oklahoma,OK,40,087,41662,72,580,0.0681,50.5,0.1864
2166,McCurtain County,Oklahoma,OK,40,089,30814,16,1903,0.2246,64.6,0.102
2167,McIntosh County,Oklahoma,OK,40,091,18941,27,712,0.2205,52.8,0.107
2168,Major County,Oklahoma,OK,40,093,7782,8,958,0.1107,40.5,0.1586
2169,Marshall County,Oklahoma,OK,40,095,15312,36,427,0.16,66,0.1043
2170,Mayes County,Oklahoma,OK,40,097,39046,57,684,0.1518,59,0.1064
2171,Murray County,Oklahoma,OK,40,099,13904,33,425,0.1394,55.2,0.1357
2172,Muskogee County,Oklahoma,OK,40,101,66339,79,840,0.186,69.3,0.154
2173,Noble County,Oklahoma,OK,40,103,10924,15,743,0.103,42.2,0.1691
2174,Nowata County,Oklahoma,OK,40,105,9320,16,581,0.1726,56.6,0.0902
2175,Okfuskee County,Oklahoma,OK,40,107,11310,18,629,0.2339,61.2,0.0863
2176,Oklahoma County,Oklahoma,OK,40,109,796292,1108,718,0.1491,76,0.2161
2177,Okmulgee County,Oklahoma,OK,40,111,36706,52,702,0.1704,62.6,0.1038
2178,Osage County,Oklahoma,OK,40,113,45818,20,2304,0.1284,61.8,0.1368
2179,Ottawa County,Oklahoma,OK,40,115,30285,63,485,0.1888,59,0.099
2180,Pawnee County,Oklahoma,OK,40,117,15553,26,595,0.1547,44.7,0.1201
2181,Payne County,Oklahoma,OK,40,119,81646,117,697,0.2447,50.6,0.2263
